customer_name,total_clean
Christine Stevens,5023.28
Courtney Espinoza,5023.2
Kathleen Mason,5023.05
Mrs. Kim Lee MD,5023.0
Kimberly Larsen,5022.93
Shane Crawford Jr.,5022.9
Brandy Wilson,5022.6900000000005
Leah Harris,5022.63
Mario Miller,5022.62
Victoria Khan,5022.6
Emily Ponce,5022.3
Valerie Malone,5022.18
Sara Baker,5022.15
Christopher Cummings,5022.04
Maria Gonzales DDS,5022.0
Margaret Spence,5022.0
Carl Graham,5021.91
Terry Dean,5021.9
Benjamin Morales DDS,5021.85
Tyler Melton,5021.8
Courtney Cochran,5021.75
Christopher Fuentes,5021.71
Daniel Downs,5021.7
Charles Brewer,5021.49
Karina Sanchez,5021.36
Amy Alvarado,5021.24
Heather Morales,5021.21
Brian Warner,5021.1
Jerry Haney,5021.05
Whitney Lowe,5020.86
Austin Sullivan,5020.85
Sabrina Adkins,5020.72
Angelica Mercer,5020.62
Michele Brandt,5020.6
Charles Morris,5020.47
Gerald Reed,5020.38
Carolyn Garcia,5020.24
Glenn Perkins,5020.15
Mary Henderson,5020.120000000001
Claire Price,5019.93
Christopher Murphy MD,5019.9
Katie Aguilar,5019.9
Kyle Gaines,5019.75
Nicholas Potts,5019.66
Teresa George,5019.12
Elizabeth Blackwell,5019.03
Elizabeth Woods,5019.0
Nathan Wang,5019.0
Hannah Hoffman,5018.88
Daryl Hensley,5018.84
Gloria Coleman,5018.8
Kelly Christensen,5018.75
Arthur Torres,5018.72
Bryan Crawford,5018.54
Nathan Hunt,5018.49
Rachel Roach,5018.48
Vincent Kim,5018.43
Sierra Pugh,5018.3
Shirley Wallace,5018.28
Miss Victoria Patel,5018.16
Adam Baldwin,5018.08
Mr. David Chapman,5018.08
Karla Hansen,5018.04
Douglas Dawson,5017.96
Chris Rose,5017.8
Craig Andrews,5017.56
David Craig,5017.530000000001
Troy Curry MD,5017.32
James Mason Jr.,5017.3
Jay Clark,5017.08
George Lopez,5017.02
Jennifer Chaney,5016.8
Darrell Pearson,5016.66
Kevin Mason,5016.63
Susan Yang,5016.3
Brady Solis,5016.3
Madeline Suarez,5016.25
Mr. Bruce Moreno,5016.24
Gregory Porter,5016.16
Mark Roy,5016.1
Cody Davies,5016.05
Tiffany Strickland,5015.72
Patrick Kelly,5015.65
Zachary Garner,5015.61
John Perkins,5015.61
David Williams Jr.,5015.49
Sandra Frank,5015.31
Jessica Vance,5015.2
Nicholas Stephenson,5015.16
Diane Wallace,5015.04
Valerie Caldwell,5014.96
Danielle Gray,5014.96
Pamela Leach,5014.95
Katherine Cannon,5014.76
Randall Rivas,5014.68
David Pham,5014.46
Scott Willis,5014.38
Brittney Robinson,5014.25
Joseph Knapp,5014.2
John Hines,5014.12
Eddie Mills,5013.93
Walter Patel,5013.92
Jason Hammond,5013.9
Brady Johnson,5013.88
Ryan Sosa,5013.71
Gregory Cummings MD,5013.68
John Mckay,5013.61
Mr. Ruben Warner,5013.3
Harold Gray,5013.28
Eric Yang,5013.23
Dr. Hunter Brown,5013.06
Jade Lane,5013.04
Patricia Smith PhD,5012.95
Marisa Harrell,5012.92
Keith Dyer,5012.8
Monica Gibson,5012.79
Alec Dalton,5012.75
George Mcclain,5012.7
Roberta Webb,5012.64
Maria Dean,5012.61
Jillian Harrison,5012.6
Mr. Nicholas Ward,5012.58
James Arroyo,5012.55
Kenneth Weiss,5012.49
Patrick Carr,5012.45
Nicole Sosa,5012.45
Blake Taylor,5012.4
Amy Rollins,5012.16
Angela Michael,5012.12
Dr. Amanda Smith,5012.12
Nancy Perez,5012.09
Cody Carter,5012.01
Kenneth Hudson,5012.01
Zoe French,5011.86
Nicole Carrillo,5011.77
Larry Hudson,5011.7
Ronald Morgan,5011.6
Felicia Ford,5011.53
Tanner Robbins,5011.45
Daniel Patterson,5011.4400000000005
Andrew Macias,5011.41
Luis Aguirre,5011.28
Anthony Fritz,5011.25
Sarah Murillo,5011.0
Kevin Berger,5010.84
Sierra Mclean,5010.57
Stacy Bryant,5010.51
Cassandra Richard,5010.51
Nicole Fields,5010.48
Duane Boyd,5010.46
Lacey Sullivan,5010.2
Caitlyn Sherman,5010.09
Mr. Charles Rodgers PhD,5009.92
Allison Booker,5009.82
Mary Contreras,5009.79
Brent Kennedy,5009.79
Jeffrey Estrada,5009.68
Alexis Davidson,5009.66
Shelby Byrd,5009.52
Arthur Guerra,5009.45
Eric Logan,5009.410000000001
Priscilla Dixon,5009.31
Scott Liu,5009.25
Sherri Bowen,5009.2
Traci Tate,5009.2
Ruth York,5009.15
Holly Harris,5009.09
Zachary Taylor,5008.96
Chelsea Rogers,5008.95
Michael Klein,5008.59
Marcus Hunter,5008.56
Julie Rogers,5008.469999999999
Terry Koch,5008.45
Rhonda Oliver,5008.32
Rose Mayer,5008.32
Terri Carpenter,5008.32
Deborah Sims,5007.96
Richard Dean,5007.92
Keith Carlson,5007.76
Johnathan Mcmillan IV,5007.72
Heidi Rice,5007.65
Daniel Kerr,5007.5
Donna Wu,5007.4400000000005
Jaclyn Schmidt,5007.08
Heather Krause,5007.04
Carol Buchanan,5007.0
Kimberly Ramos,5006.51
Steve Reyes,5006.46
Edward Mendez,5006.25
Johnny Petty,5006.05
Denise Fields,5005.96
Carly Wallace,5005.89
Rebecca Ritter,5005.86
Joel Hickman,5005.71
Charles Mcintosh,5005.65
Ronald Wilkerson,5005.5
Miguel Boyer,5005.35
Kaitlyn Evans,5005.22
Alisha Bray DVM,5005.02
Latoya Payne,5005.0
Shaun York,5004.99
Ryan Gilmore,5004.93
Erin Proctor,5004.6
Madison Hart,5004.42
Kayla Ferrell,5004.4
Mark Welch,5004.24
Dwayne Morton MD,5004.2
Dr. Juan Greene,5004.04
Johnathan Weber,5003.91
Dawn Spencer,5003.88
Caleb Singleton,5003.75
Patricia Daniel,5003.7
Frank Weber,5003.52
Harold Taylor,5003.5
Ana Kim,5003.45
Eugene Graves,5003.28
Karen Tucker PhD,5003.22
Antonio Lara,5003.2
Molly Pope,5003.05
Keith Coleman,5003.04
Brandon Lester,5003.01
Alicia Berry,5002.95
Jerry Love,5002.95
Keith Perkins,5002.86
Melanie Franklin,5002.83
Anne Nelson,5002.8
Shannon Weaver,5002.77
Ana Ortiz,5002.59
Johnathan Gutierrez,5002.52
Makayla Barrett,5002.5
Sandy Young,5002.47
John Willis,5002.45
Julia Schmidt,5002.28
Alison Flores,5002.2
Tracy Owen,5002.2
Robert Pitts,5002.139999999999
Melanie Rose,5002.08
Jordan Leon,5002.04
Corey Hamilton,5001.99
Andrea Stephens,5001.88
Kristin Wheeler,5001.85
Yolanda Carlson,5001.84
Norma Hart,5001.5
Michelle Landry,5001.15
Tracey Weaver,5001.1
Donna Dyer,5001.03
Maurice Munoz,5000.9400000000005
Juan Compton,5000.91
Preston Richardson,5000.76
Adrienne May,5000.49
Haley Harris,5000.45
Joe Russell,5000.139999999999
William Mendoza,5000.0
Christopher Gay,4999.96
Deborah Gaines,4999.68
Deborah Rhodes,4999.59
John Griffith,4999.53
Ashley Arias,4999.29
Thomas Meadows,4999.28
Ray Owens,4999.2
Holly Werner,4999.05
Megan Ellis,4999.030000000001
Ian Johnston,4998.92
Kristin Brennan,4998.8099999999995
Mary Weaver,4998.65
David Floyd,4998.49
Jenna Hernandez,4998.33
Sarah Fernandez,4998.29
Paul Oconnor,4998.2
Patrick Hunter,4998.15
Barbara Haas,4997.95
Jill Allen,4997.91
Mrs. Erin Bailey,4997.88
Sean Holt,4997.72
Whitney Montoya,4997.67
Alison Stewart,4997.67
Olivia Lewis,4997.64
Taylor Dean,4997.55
Miranda Mendoza,4997.55
Krista Ramirez,4997.46
Lori Sellers,4997.34
Megan Underwood,4997.34
Cheryl Gill,4997.19
Miranda Barrett,4997.16
Douglas Powell,4997.15
Maria Cortez,4997.0
Gilbert Nelson,4996.96
Melissa Zavala,4996.55
Courtney Cohen,4996.38
Matthew Yates,4996.26
Angelica Sutton,4996.26
Connor Burgess,4995.84
Phillip Watts,4995.77
Nathan Martin,4995.63
Danny Meyers,4995.6
Caleb Berg,4995.57
James Russo,4995.35
Christina Shepherd,4995.3
Lisa Flynn,4995.08
Sarah Guerrero,4995.04
Beth Dalton,4994.96
Annette Wheeler,4994.94
Crystal Mclean,4994.94
Stacy Levine,4994.85
Courtney Black,4994.79
Barbara Hunt,4994.45
Heather Waters,4994.4400000000005
Sarah Good,4994.44
Lauren Cunningham,4994.4
Catherine Harding,4994.4
Joel Hunt,4994.31
Taylor Page,4994.18
Allison Butler,4994.17
Tracy Donovan,4994.16
Alyssa Cantrell,4994.12
Melanie Macdonald,4993.95
Mr. Timothy Kidd,4993.92
Molly Mccall,4993.84
Vincent Trujillo,4993.73
Joel Henry,4993.48
Stacy Sullivan,4993.39
John Savage,4993.33
Brett King,4993.26
Duane Wagner,4993.17
Michele Turner,4993.16
Kevin Woodard,4993.14
Kristin Hayes,4993.08
Ray Coleman,4992.78
Cheryl Young,4992.78
Gregory Villa,4992.75
Jasmin Hill,4992.68
Nancy Mason,4992.65
Derek Gibson,4992.51
Tony Bird,4992.45
Margaret Kelly,4992.3
Lauren Coleman,4992.0
Patrick Ryan,4992.0
Katie Ho,4991.75
Bethany Torres,4991.65
Debra Martinez,4991.63
Mrs. Sabrina Wilson,4991.45
Jason Koch DDS,4991.4
Angie Fletcher,4991.28
Zachary Hudson,4991.22
David Potter,4991.15
Jackson Johnson,4990.97
Pamela Klein,4990.95
Zachary Abbott,4990.88
Arthur Murray,4990.68
Kyle Kemp,4990.64
Jordan Daniels,4990.51
Mark Page,4990.48
Mariah Smith,4990.38
Vickie Freeman,4990.26
Jill Pitts,4990.25
Gary Wong,4990.17
Jacqueline Hicks,4990.0
Barbara Hester,4990.0
Zachary Lutz,4989.8
Steven Patterson,4989.7300000000005
Barry Choi,4989.629999999999
Natasha Alvarado,4989.55
April Ford,4989.42
Billy Vega,4989.36
Adam Oliver,4989.3
Timothy Medina,4989.28
Carol Elliott,4989.28
Christopher Strickland,4989.23
Nancy Carter,4989.0599999999995
Valerie Mitchell,4988.9400000000005
Penny Li,4988.92
Mary Scott DVM,4988.84
Kelsey Ramirez,4988.8
Bryan Campbell,4988.76
Danielle Bishop,4988.7
Melissa Weeks,4988.52
Kenneth Jimenez,4988.52
Kaitlyn Riggs,4988.35
Joyce Frazier,4988.22
Ian Harrington,4988.13
Brooke Murphy,4988.05
Paul Randolph,4987.95
Shawn Alvarez,4987.77
Linda Alvarez,4987.66
Yvonne Robinson,4987.62
Ryan Andrews,4987.61
Timothy Brooks,4987.59
Tanner Brown,4987.5
Joshua Cuevas,4987.44
Curtis Robles,4987.44
Ricardo Simpson,4987.36
Jillian Parrish,4987.35
Mariah Cameron,4986.96
Shannon Torres,4986.94
Erika Smith MD,4986.75
Laura Patton,4986.72
Mia Booth,4986.64
Angel Browning,4986.63
Alison Peterson,4986.55
Cory Nelson,4986.51
Katrina Buchanan,4986.4
Alison Ramirez,4986.32
Jessica Owen,4986.3
Judy Robinson,4986.27
Ronald Moran,4986.16
Thomas Hudson,4986.120000000001
Chris Martinez,4986.0
Megan Guerrero,4985.88
Mr. Stephen Garner,4985.84
Alexander Pollard,4985.84
Susan Sanders,4985.71
Jessica Carrillo,4985.6
James Clements,4985.55
Laurie Henderson,4985.32
Karla Nixon,4985.2
Christina Rogers,4985.2
Jonathon Dean,4985.16
Steven Graham,4985.0
Kathleen Mullins,4984.95
Dr. Heather Pittman DVM,4984.85
Marco Fisher,4984.75
Rachel Kennedy,4984.7
Charles Mendoza,4984.68
Mark Hutchinson,4984.62
Tiffany Arnold,4984.51
Thomas Ferrell,4984.41
Daisy Ford,4984.4
Kevin Olson,4984.4
Kathleen Malone,4984.38
Suzanne Adkins,4984.26
James Melendez,4984.26
Jillian Cole,4984.15
Faith Williams,4984.05
Krista Callahan,4984.04
Julie Bautista,4983.99
Elaine Lloyd,4983.96
Kristen Rice,4983.95
William Mosley,4983.88
Danielle Long,4983.84
Annette Nelson,4983.66
Miranda Davis,4983.639999999999
Casey Sexton,4983.63
Eric Lutz,4983.55
Ashley Carson,4983.48
Tiffany Benton,4983.44
Valerie Gutierrez,4983.42
Kristina Bowen,4983.08
Denise King,4983.06
Anna Trevino,4983.04
Shannon Wilson,4983.03
Seth Wong,4982.91
Jill Larson,4982.85
Taylor Gamble,4982.73
Todd Anderson,4982.67
Derek Bartlett,4982.65
Amber Benjamin,4982.6
Nicholas Fowler,4982.38
Chloe Perez,4982.2
Heidi Cameron,4982.07
Thomas Adams,4982.03
Erika Galvan,4981.95
Marco Smith,4981.85
Kimberly Lang,4981.83
Rebecca Espinoza,4981.820000000001
Mr. Joel Moore,4981.64
Charles Snyder,4981.41
Sydney Graham,4981.360000000001
Sharon Ray,4981.32
Sherri Werner,4981.2
Miguel Russell,4981.15
Laura Sloan,4980.969999999999
Billy Glass,4980.84
Shannon Doyle,4980.84
Mr. James Haley DDS,4980.84
Edward Hunter,4980.8
Kyle Park,4980.8
Brian Dawson,4980.8
Rachel Bauer,4980.68
Todd Olsen,4980.62
Abigail Neal,4980.56
Terry Simpson,4980.56
Michael Sanders IV,4980.4
Travis Ray II,4980.39
Eric Conrad,4980.37
Scott Eaton,4980.33
Nicole Gallagher,4980.0
Heather Woods,4979.8
Amanda Romero,4979.79
Alexis Holmes,4979.639999999999
Mrs. Karen Bryant,4979.52
Troy Jordan,4979.52
Julie Hall,4979.44
Ethan Baker,4979.4
Michelle Barber,4979.3099999999995
Audrey Doyle,4979.25
Jeffrey Ramsey,4979.25
Andrea Case,4979.2
Mark Horton,4979.13
Andrea Wilkerson,4979.1
Stephanie Powers,4978.96
Jennifer Gamble,4978.6
Devin Bailey,4978.4
Ann James,4978.36
Taylor Dunlap,4978.3
Darrell Romero,4978.28
Brandy Robertson,4978.26
Ethan Hurley,4978.24
Traci Estrada,4978.08
Diane Swanson,4977.99
Christine Singleton,4977.87
Aaron Hale,4977.81
Phillip Skinner,4977.78
Marie Friedman,4977.76
Elizabeth Dennis,4977.72
Troy Mccormick,4977.7
Amber Allen,4977.59
Audrey Ray,4977.57
Lindsey Hart,4977.4
Patricia Escobar,4977.35
Leslie Petersen,4977.27
Christina Aguirre,4977.17
Judith Bradley,4977.1
Kelsey Todd,4976.94
Clayton Hernandez,4976.76
Loretta Ferrell,4976.73
Holly House,4976.6
Taylor Lucas,4976.56
Anna Kim,4976.52
William Stephens,4976.25
Lisa Welch,4976.21
Dorothy Williams,4976.1900000000005
Dwayne Mccormick,4976.13
Jane Steele,4976.07
Kathryn Christian,4976.05
Frank Snyder,4975.92
Nicole Christian,4975.88
Kevin Hartman,4975.82
Kristin Hobbs,4975.75
Vanessa Benton,4975.74
Christian Austin,4975.68
Michelle Wheeler,4975.55
Kyle Cohen,4975.52
Roberto Duncan,4975.42
Brandon Hogan,4975.36
Richard Newton,4974.780000000001
Kristina Moon,4974.66
Ashley Pugh,4974.62
Jared Baird,4974.44
Tammy Bean,4974.4
Rebecca Munoz,4974.36
Aaron Carroll,4974.32
Amy Dunlap,4974.2
Miss Kimberly Norris,4974.2
Mark Meadows,4974.06
Derrick Solomon,4973.9
Carl Ponce,4973.84
Darrell Smith,4973.8
Justin Reeves,4973.61
Elizabeth Hall MD,4973.6
Nathaniel Shelton,4973.56
Ashley Page,4973.43
Mary Bruce,4973.29
Erin Merritt,4973.24
Michele Guzman,4972.95
Adam Lucas,4972.88
Miguel Collins,4972.86
Stacey Garza,4972.85
Matthew Mcguire,4972.7300000000005
Matthew Wilcox,4972.639999999999
Denise Terry,4972.56
Howard Rodriguez,4972.56
Jill Pacheco,4972.55
Emily Daugherty,4972.52
Cassandra Bryant,4972.41
Sherry Lindsey,4972.35
Timothy Hart,4972.29
April Crawford,4972.16
Anthony Strong,4971.96
Sabrina Hardin,4971.96
Antonio Campos,4971.96
Natalie Haynes,4971.8
Dominic Martin,4971.79
Mr. Michael Adams,4971.77
Brian Joseph,4971.76
Leslie Allen,4971.75
Adrian Knight,4971.6
Louis Bentley MD,4971.56
Ariana Johnson,4971.56
Carrie Shields,4971.36
Nathaniel Hendrix PhD,4971.36
Steven Jenkins PhD,4971.2
Steve James,4971.12
Elizabeth Bennett,4971.07
Scott Sandoval,4971.03
Nathaniel Bryant,4970.94
Walter Gutierrez,4970.76
Omar Salinas,4970.76
Yvette Baker,4970.73
Douglas Lynch,4970.73
Luis Kramer,4970.6
Brenda Terrell,4970.58
Evan Cobb,4970.5
Wendy Pace,4970.43
John Hendricks,4970.39
Andrew Boone,4970.37
Rebecca Rodgers,4970.31
Shane Burns,4970.04
Todd Woods,4969.92
Breanna Espinoza,4969.9
Rachel Jordan,4969.74
William Arias,4969.48
Rachel Potts,4969.45
Mark Frank,4969.38
Pamela Humphrey,4969.35
Wendy Farmer,4969.3
Dillon Martin,4969.3
Stephanie Oneill,4969.2
Sandra Burton,4969.14
Kathleen Mullen,4969.08
Jonathan Allen DDS,4968.96
Bridget Vaughn,4968.69
Regina Yang,4968.6
Chelsea Weaver,4968.6
Rachael Lucas,4968.57
Hector Bailey,4968.56
Nichole Cervantes,4968.4
Henry Harvey,4968.39
Kristine Green,4968.39
Blake Morgan,4968.12
Mallory Flores,4967.92
Jacob Beltran,4967.82
Troy Morales,4967.629999999999
Daniel Mclaughlin,4967.52
Jonathan Price,4967.5
Miranda Patterson,4967.36
Nicole Robbins,4967.32
Blake Ross,4967.31
Karen Kim,4967.139999999999
Danielle Bautista,4966.95
Sean Collins,4966.87
Matthew Finley,4966.86
Brett Woods,4966.84
Theresa Wright,4966.75
Scott Bryant,4966.7
Mr. Michael Beasley,4966.35
Leslie Schroeder,4966.32
Thomas Powers,4966.32
Amanda Brock,4966.23
Amy Santana,4966.2
Vicki Robinson,4966.12
Derek Robinson,4966.04
Caitlin Rowe,4965.96
Joseph Day,4965.88
Toni Parks,4965.84
Mackenzie Dougherty,4965.81
Sandra Phelps,4965.57
Scott Hodges,4965.55
Tiffany Owens,4965.3
Frank Walker,4965.25
Dawn Clay,4965.24
Patrick Crawford,4964.76
Chad Lam,4964.68
Bethany Russo,4964.6
Megan Logan,4964.52
Kenneth Joseph,4964.48
Derek Stewart,4964.3099999999995
Kevin Stuart,4964.28
Rhonda Woods,4964.2
Cathy Tucker,4963.96
Anthony Escobar,4963.86
Jack Erickson,4963.77
Darrell Andrews,4963.75
Marcus Acevedo,4963.65
Casey Taylor,4963.549999999999
James Singh,4963.45
Anita Little,4963.44
Marie Moore,4963.36
April Wise,4963.35
Deborah Hansen,4963.32
Yolanda Figueroa,4963.3
Douglas Harris,4963.18
Emily Caldwell,4963.14
Barry Taylor,4963.05
Nathan Church,4962.75
Ashley Cantrell,4962.69
Kelly Hensley,4962.64
Jeffrey Payne,4962.570000000001
Sharon Barrett,4962.56
Sherry Foster,4962.52
Richard Orr,4962.51
Rhonda Roberts,4962.5
James Benjamin,4962.48
Timothy Bolton,4962.27
Trevor Reed,4962.25
Cassandra Powell,4962.24
Helen Choi,4962.15
Justin Torres,4962.15
Yvette Sullivan,4962.05
Dustin Rivera MD,4962.0
Willie Walker,4961.85
Michele Hale,4961.68
Mia Richardson,4961.58
Kimberly Blair,4961.55
Jody Bowers,4961.46
Nicole Holmes,4961.4400000000005
Christina Carey,4961.4
Jonathon Lopez,4961.36
Michelle Ellison,4960.72
Jessica Lin,4960.7
Carolyn Sullivan,4960.65
Michael Booker,4960.55
Heather Novak,4960.4
Valerie Sanders,4960.360000000001
Luke Phillips,4960.28
Corey Harvey,4960.2
Patricia Mccall,4959.96
Phillip Ferguson II,4959.9
Gabrielle Garrett,4959.87
Cheryl Rivera,4959.84
Raymond Knight,4959.76
Scott Curtis,4959.65
Kimberly Esparza,4959.57
Sylvia Price DDS,4959.45
Dawn Carson,4959.38
Roberto Jones,4959.33
Breanna Brown,4959.1
Paul Nunez,4958.96
Michele Bennett,4958.9
Victor Chavez,4958.85
Laura Alvarez,4958.84
Katherine Edwards,4958.72
Brandon Clay,4958.67
Anna Rodriguez,4958.610000000001
Erica Fisher,4958.5
Javier Thornton,4958.37
Anna Cole,4958.37
Kenneth Kim,4958.25
Anna Walsh,4958.02
Sara Arnold,4957.679999999999
Tanner Greene,4957.52
Gregory Mccarty,4957.3
Jacqueline Hudson,4957.26
Dr. Angel Gonzalez,4957.23
Austin Lowe,4956.95
Robert Henry,4956.92
Donna Leon,4956.81
Jerry Flores,4956.66
Virginia Boyer,4956.63
Raymond Price,4956.57
Julie Serrano,4956.51
Anna Padilla,4956.39
Linda Carter,4955.97
Ms. Katherine Burch MD,4955.8
Michele Morgan,4955.74
Teresa Burns,4955.64
Ian Gonzalez,4955.52
Jerry Bradley,4955.22
Beth Rogers,4955.19
Mike Ali,4955.16
Juan Ward,4955.1
Deborah Flowers,4955.05
Kara Schultz,4955.04
Meghan Holder,4954.9
Brandon Wallace,4954.8
Nicole Bradley,4954.73
Sue Wilson,4954.65
Yvette Beard,4954.64
Ruth Baker,4954.56
Carolyn Baldwin,4954.55
Sarah Khan,4954.35
Lori Swanson,4954.32
Sheila Humphrey,4954.21
Timothy Owen,4954.2
Meredith Frazier,4954.02
Debbie Weber,4953.84
Kristin Aguilar,4953.5199999999995
Katie Wood,4953.45
Rachel Haney,4953.35
Judith Bowman,4953.26
Travis Curry,4953.15
Karen Warren,4953.05
Shawn Henry,4952.92
Shelby Harper MD,4952.85
Dr. Catherine Santos,4952.8
Patricia Jenkins PhD,4952.79
Alison King,4952.7699999999995
Mr. Ryan Johnson,4952.7
Pamela Porter,4952.64
Sabrina Newman,4952.5
Stephanie Pugh,4952.31
Mary Haas,4952.3
Alexander Rosario,4952.25
Dr. Adam French MD,4952.1
Kyle Todd,4952.01
Dennis Frye,4951.98
Jennifer Huang,4951.86
Noah Butler,4951.85
Suzanne Yang,4951.83
Tina Riley,4951.64
Cory Church,4951.4
Cassie Garza,4951.4
Alan Shannon,4951.35
Dominique Cooper,4951.35
Ann Lopez,4951.27
Dawn Newman,4951.16
Kelly West,4951.07
Alex Jackson,4950.6
Lisa Castaneda,4950.59
Stanley Harris,4950.44
Janet Ray,4950.41
Andrea Reynolds DDS,4950.4
Daniel Gates,4949.9400000000005
Alicia Edwards,4949.91
Daniel Barr,4949.889999999999
Christian Goodman,4949.88
Brittany Benitez,4949.88
Rose Sanchez,4949.79
Thomas Good,4949.64
Eric Hart,4949.52
Alexander Phillips,4949.51
Chelsea Parker,4949.5
Charles Velasquez,4949.4
Ryan Ball,4949.36
Dr. Lisa Roberts,4949.35
Elizabeth Marquez,4949.32
Allison Stewart,4949.28
Craig Franklin,4949.16
Laurie Wilson,4949.08
Stephanie Huang,4949.04
Gary Ramirez,4949.0
Diane Olson,4948.98
Johnny Simpson,4948.95
Ruben Thompson,4948.92
Janet Morgan,4948.88
Shelley West,4948.71
Brooke May,4948.71
Kimberly Barker,4948.59
Mr. Ronald Page,4948.5
Connie Nelson,4948.39
Tim Shaw,4948.28
John Berger,4948.0
Brandy Randolph,4947.9
Hunter Harris,4947.8
Justin Underwood,4947.72
Nicole Petty,4947.57
Todd Clayton,4947.5
Troy Brady,4947.4
Billy Bradley,4947.09
Deanna Walters,4946.9
Samantha Greene,4946.65
Joe Johnson,4946.43
Damon Sweeney,4946.22
Joshua Rodgers,4946.18
Daniel Hartman,4946.08
Vincent Schmidt,4946.0
Summer Jones,4945.96
Erin Hudson,4945.86
Dr. Billy Humphrey,4945.8
William Holmes,4945.77
Eddie Fritz,4945.75
Deanna Heath,4945.59
Loretta Rowe,4945.2
Natasha Blackburn,4945.08
Shelia Dodson,4945.05
Aaron Hernandez DVM,4944.95
Tristan Gibson,4944.87
Rachael Carpenter,4944.75
Jennifer Jackson DDS,4944.69
Renee Hood,4944.6
Perry Evans,4944.55
Sarah Davies,4944.45
Daniel Hanna,4944.45
Donna Preston,4944.42
Marco Lopez,4944.4
Nicholas Mcintosh,4944.4
Keith Diaz,4944.31
Joshua Carr,4944.15
Beverly Alvarado,4944.12
Tammy Villa,4943.96
Erica Carson,4943.96
Dr. Allison Harrison,4943.95
Dominic Keller MD,4943.88
Preston Adams,4943.85
Steven Schmitt,4943.76
Cynthia Kennedy,4943.72
Erika Yang,4943.55
Elizabeth Welch,4943.53
Erin Ramsey,4943.52
Miss Norma Maynard MD,4943.35
Dr. Jamie Gilbert,4943.25
Corey Riley,4943.24
Jenna Howard,4943.13
Tara Powers,4943.11
Abigail Navarro,4943.0
Jacqueline Bean,4942.89
Dwayne Williams,4942.71
Charles Page,4942.7
Leonard Adams,4942.4
Mr. Jordan Pearson,4942.24
Mitchell Cowan,4942.2
Erik Watkins,4942.14
Deborah Brandt,4942.1
Peter Perry,4942.08
Anthony Meyer,4941.96
Dr. Kelly Ballard,4941.8
Zachary West,4941.75
Jacob Dodson,4941.72
Elaine Bauer,4941.57
Kimberly Fry,4941.57
Jodi Garcia,4941.48
Richard Maxwell,4941.46
Mr. Jason Tran,4941.45
Robert Becker,4941.35
Denise Wall,4941.33
Shawn Diaz,4941.3
Austin Heath,4941.3
Gabriella Vance,4941.05
Gary Garrett,4941.05
Jose Powell PhD,4940.88
Donna Barrera,4940.79
Jenny Dunn,4940.76
Arthur Archer,4940.73
Frank Olson,4940.62
Anthony Santana,4940.57
Mason Freeman,4940.45
Nicole Chambers,4940.43
Madeline Evans,4940.379999999999
Felicia Brewer,4940.34
Ricky Baldwin,4940.22
Connie Sanchez,4940.13
Nathan Powell,4940.12
Terry Buckley,4939.95
Erika Warren,4939.95
Megan Robles,4939.94
Frederick Craig,4939.8
Charles Hansen,4939.77
Sara Stone,4939.61
Jerry Ruiz IV,4939.53
Katie Spencer,4939.44
Jill Davies,4939.41
Brandi Morgan,4939.33
Tina Morris,4939.23
Laura Kelley DVM,4939.2
Alexandra Carter,4939.16
Teresa Houston,4939.05
Jeff Cole,4939.0
Amy Reese MD,4938.75
Douglas Leonard,4938.56
Cody Harmon,4938.4
Kristen Knapp,4938.35
Daniel Price,4938.280000000001
Rebecca Jenkins,4938.21
Brian Mccall,4938.09
Tina Alexander,4937.88
Sandra Burns,4937.83
Savannah Wagner,4937.73
Riley Bell,4937.52
Jeffrey Conner,4937.22
Margaret Martinez MD,4937.1
Darrell Martin,4936.88
Timothy Odom,4936.88
Penny Dean,4936.71
Kara Wolf,4936.71
Bryce Kane,4936.65
Alicia Rice,4936.570000000001
Michele Pierce,4936.3
James Browning,4936.1900000000005
Natalie Pierce,4936.17
Thomas Goodman,4936.08
Stephen Wu,4936.02
Calvin Huang,4935.98
Derrick Chandler,4935.96
Maria Dawson,4935.8099999999995
John Powers,4935.77
Lauren Huff,4935.63
Nathaniel Garcia,4935.52
Johnny Freeman IV,4935.48
Jennifer Crawford MD,4935.39
Mr. James Jones,4935.28
Ricky Marquez,4935.2
Mark Solis,4935.2
Lawrence Spencer,4935.12
Dean Jensen,4935.09
Jason Peck,4935.06
Dr. Nicole Ellison,4935.03
Anthony Grimes,4935.0
